7.8191e+06,1.4394e+05
7.8282e+06,1.4394e+05
7.8812e+06,1.4394e+05
7.3285e+06,1.4394e+05
7.257e+06,1.4394e+05
7.3798e+06,1.4394e+05
1.6252e+07,1.4394e+05
1.7173e+07,1.4394e+05
1.5949e+07,1.4394e+05
6.549e+06,1.4394e+05
6.4425e+06,1.4394e+05
6.0936e+06,1.4394e+05
9.7047e+06,1.4394e+05
1.0443e+07,1.4394e+05
1.1029e+07,1.4394e+05
1.0648e+07,1.4394e+05
1.1257e+07,1.4394e+05
1.1399e+07,1.4394e+05
6.9365e+06,1.4394e+05
7.5359e+06,1.4394e+05
7.0502e+06,1.4394e+05
5.7286e+06,1.4394e+05
5.6074e+06,1.4394e+05
5.4334e+06,1.4394e+05
7.3987e+06,1.4394e+05
7.2119e+06,1.4394e+05
7.6486e+06,1.4394e+05
4.5824e+06,1.4394e+05
4.3141e+06,1.4394e+05
4.3645e+06,1.4394e+05
6.9569e+06,1.6892e+05
7.1696e+06,1.6892e+05
6.8753e+06,1.6892e+05
7.4787e+06,1.6892e+05
8.0755e+06,1.6892e+05
7.4187e+06,1.6892e+05
7.2696e+06,1.6892e+05
7.4106e+06,1.6892e+05
7.1478e+06,1.6892e+05
9.3353e+06,1.6892e+05
9.2139e+06,1.6892e+05
8.4822e+06,1.6892e+05
7.5903e+06,1.6892e+05
8.2655e+06,1.6892e+05
7.6406e+06,1.6892e+05
9.4561e+06,1.6892e+05
8.6554e+06,1.6892e+05
7.9019e+06,1.6892e+05
1.2688e+07,1.6892e+05
1.2399e+07,1.6892e+05
1.3384e+07,1.6892e+05
6.3445e+06,1.6892e+05
6.4235e+06,1.6892e+05
6.2952e+06,1.6892e+05
8.5119e+06,1.6892e+05
8.1895e+06,1.6892e+05
9.0245e+06,1.6892e+05
8.3844e+06,1.6892e+05
7.934e+06,1.6892e+05
8.0711e+06,1.6892e+05
1.1037e+07,1.7763e+05
1.0653e+07,1.7763e+05
1.0826e+07,1.7763e+05
1.1768e+07,1.7763e+05
1.1622e+07,1.7763e+05
1.066e+07,1.7763e+05
2.0185e+07,1.7763e+05
2.0928e+07,1.7763e+05
2.0929e+07,1.7763e+05
1.2167e+07,1.7763e+05
1.3126e+07,1.7763e+05
1.2433e+07,1.7763e+05
1.1174e+07,1.7763e+05
1.0905e+07,1.7763e+05
1.0235e+07,1.7763e+05
1.9803e+07,1.7763e+05
1.8369e+07,1.7763e+05
1.7075e+07,1.7763e+05
1.6123e+07,1.7763e+05
1.5635e+07,1.7763e+05
1.5644e+07,1.7763e+05
1.1769e+07,1.7763e+05
1.3006e+07,1.7763e+05
1.1823e+07,1.7763e+05
7.9731e+06,1.7763e+05
7.6114e+06,1.7763e+05
7.8632e+06,1.7763e+05
1.3252e+07,1.7763e+05
1.3562e+07,1.7763e+05
1.163e+07,1.7763e+05
7.5681e+06,1.7763e+05
7.4603e+06,1.7763e+05
7.7105e+06,1.7763e+05
1.7638e+07,1.7763e+05
1.7263e+07,1.7763e+05
1.6937e+07,1.7763e+05
8.6282e+06,1.7763e+05
8.1669e+06,1.7763e+05
8.079e+06,1.7763e+05
1.1061e+07,1.7763e+05
1.0717e+07,1.7763e+05
1.1121e+07,1.7763e+05
7.0868e+06,1.7763e+05
7.9908e+06,1.7763e+05
7.467e+06,1.7763e+05
9.2833e+06,1.7763e+05
9.5012e+06,1.7763e+05
8.6086e+06,1.7763e+05
6.9682e+06,1.7763e+05
7.023e+06,1.7763e+05
7.0353e+06,1.7763e+05
1.3928e+07,1.7763e+05
1.3305e+07,1.7763e+05
1.3022e+07,1.7763e+05
3.0105e+07,1.7763e+05
2.964e+07,1.7763e+05
2.8298e+07,1.7763e+05
3.2331e+07,1.7763e+05
2.7659e+07,1.7763e+05
2.8435e+07,1.7763e+05
